# lab: final
# world: lab2_simple.wbt
# use_preloaded_map: True
# control_source: kalman
# grid_cell_m: 0.05
# grid_inflation_m: 0.06
# explore_seconds: 60.0
# waypoint_tolerance_m: 0.04
# heading_kp: 2.5
# Ts_s: 0.032
# fs_Hz: 31.25
# safe_distance_m: 0.15
# ema_alpha: 0.25
# kalman_P0: 0.05
# kalman_Q: 0.0001
# kalman_R: 0.005
# wheel_radius_m: 0.0205
# axle_length_m: 0.0573
# robot_x0_m: -0.325
# robot_y0_m: 0.375
# robot_theta0_rad: -1.5707963267948966
# goal_x_m: 0.375
# goal_y_m: -0.325
# goal_tolerance_m: 0.05
k,time_s,Ts_s,fs_Hz,phase,state,turn_dir,turn_travelled_wheel_rad,turn_target_wheel_rad,backup_remaining,waypoint_idx,waypoints_total,x_m,y_m,theta_rad,dist_to_goal_m,enc_left_rad,enc_right_rad,d_left_rad,d_right_rad,delta_s_m,delta_theta_rad,cmd_left_vel,cmd_right_vel,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,front_left_m,front_right_m,front_raw_m,front_ema_m,front_kalman_m,front_used_m,side_left_m,side_right_m,side_left_raw,side_right_raw
2923,93.536,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11481031043258845,0.22479858259443794,-2.489725820686693,0.6082574750712391,25.69776,23.12924,-0.10048000000000101,0.10048000000000101,0.0,0.07189668411867438,-3.125,3.125,70.7569853319331,67.6642915650971,68.13772700278462,64.82714846888838,66.96893326185585,65.18605337811618,70.37318575326823,68.47452718449614,0.19682369136595354,0.19671781562180976,0.19671781562180976,0.1967966183448572,0.19669325313223773,0.19669325313223773,0.19673561882492163,0.19683931442125754,70.37318575326823,68.13772700278462
2924,93.568,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11481031043258842,0.2247985825944379,-2.41782913656802,0.6082574750712391,25.59728,23.22972,-0.10047999999999746,0.10048000000000101,3.642919299551295e-17,0.0718966841186731,-3.125,3.125,64.41499767896474,62.587845970186855,76.2153549218933,66.70227153873046,68.2118314646333,65.6576394491135,65.35569701283285,62.70047975225894,0.1970915304802419,0.19701199961938395,0.19701199961938395,0.1968504636634889,0.1967352557812593,0.1967352557812593,0.19695435754508508,0.1964646197668067,65.6576394491135,76.2153549218933
2925,93.60000000000001,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11481031043258842,0.2247985825944379,-2.3459324524493455,0.6082574750712391,25.4968,23.3302,-0.10048000000000101,0.10048000000000101,0.0,0.07189668411867438,-3.125,3.125,63.54861570453701,66.83781210710758,76.09703398970771,68.43976960395806,68.65878577734951,67.47317730308467,68.76673173712186,64.17514711790831,0.19702312549990172,0.1970521882363618,0.19702312549990172,0.19689362912259212,0.19677318966051344,0.19677318966051344,0.19681013695555344,0.19647010828661027,68.76673173712186,76.09703398970771
2926,93.632,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11481031043258845,0.22479858259443794,-2.2740357683306724,0.6082574750712391,25.39632,23.43068,-0.10048000000000101,0.10047999999999746,-3.642919299551295e-17,0.0718966841186731,-3.125,3.125,66.22734731424198,72.37212052905456,65.36675104775155,72.48288250285493,68.45990356247373,66.76441334460006,59.58265945062501,70.57613663445166,0.19672620459947612,0.1969279306665757,0.19672620459947612,0.1968517729918131,0.19676699822905433,0.19676699822905433,0.1969030179356753,0.19664289479967767,66.76441334460006,72.37212052905456
2927,93.664,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11481031043258845,0.22479858259443794,-2.202139084211998,0.6082574750712391,25.29584,23.53116,-0.10048000000000101,0.10048000000000101,0.0,0.07189668411867438,-3.125,3.125,65.07760067511825,68.7173640389954,67.47146992723493,71.99413085436701,67.53863071970608,70.14291336451276,63.62346908532138,67.44065496449939,0.19687164930584597,0.19698126364055848,0.19687164930584597,0.19685674207032133,0.1967807885691066,0.1967807885691066,0.19674630040545474,0.19681242696108175,70.14291336451276,68.7173640389954
2928,93.696,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11481031043258844,0.2247985825944379,-2.130242400093325,0.6082574750712391,25.19536,23.63164,-0.10047999999999746,0.10048000000000101,3.642919299551295e-17,0.0718966841186731,-3.125,3.125,68.83060979520496,66.78159895384897,66.56668918110458,61.61482514403449,65.54638369658632,62.96349783487988,67.322430009969,73.87199825715552,0.19657332039334485,0.19680717386203883,0.19657332039334485,0.1967858866510772,0.19675344956045526,0.19675344956045526,0.19687713337356103,0.19690222075165253,67.322430009969,66.78159895384897
2929,93.72800000000001,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11481031043258845,0.22479858259443794,-2.058345715974652,0.6082574750712391,25.09488,23.73212,-0.10048000000000101,0.10047999999999746,-3.642919299551295e-17,0.0718966841186731,-3.125,3.125,68.19725395477268,66.53361433141724,75.81851751450112,68.62136410494085,61.557839382724275,66.32719533538652,67.81265463642237,71.71008455148554,0.19667360447637153,0.19683655316127763,0.19667360447637153,0.19675781610740078,0.19674292801691484,0.19674292801691484,0.1968543934616894,0.1964830277520129,67.81265463642237,75.81851751450112
2930,93.76,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11483846697288821,0.2248564678787367,-1.9886958032346864,0.6082977548331879,24.9944,23.82632,-0.10048000000000101,0.09420000000000073,-6.437000000000283e-05,0.06964991273996572,-3.125,3.125,67.58833466979696,67.7506924445043,71.32882939022278,65.51094472473247,68.3429286613005,68.77768279891625,69.17891897917953,64.90009584638689,0.1969894975071256,0.19686479892889128,0.19686479892889128,0.1967845618127734,0.19681487516904533,0.19681487516904533,0.19679101694188378,0.196691289652309,69.17891897917953,71.32882939022278
2931,93.792,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.1148384669728882,0.22485646787873667,-1.9167991191160134,0.6082977548331879,24.89392,23.9268,-0.10047999999999746,0.10048000000000101,3.642919299551295e-17,0.0718966841186731,-3.125,3.125,62.25286631975324,72.29681584430998,64.33456326949944,69.3237756146933,62.18637882585414,71.76064227205684,67.24774880208201,61.949485938975506,0.19712636661904168,0.19711229379864428,0.19711229379864428,0.19686649480924112,0.19685406735096825,0.19685406735096825,0.19667125926960674,0.19664638793690947,71.76064227205684,72.29681584430998
2932,93.824,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.1148384669728882,0.22485646787873667,-1.844902434997339,0.6082977548331879,24.79344,24.02728,-0.10048000000000101,0.10048000000000101,0.0,0.07189668411867438,-3.125,3.125,63.844128907594744,68.63845530971514,69.56355553137445,67.17531893688249,65.95555249021534,69.63063450007692,65.26565498148332,67.32051839908485,0.19687722204691746,0.19703848034852467,0.19687722204691746,0.1968691766186602,0.1968571185487269,0.1968571185487269,0.1967700633410609,0.19677317491431615,69.63063450007692,69.56355553137445
2933,93.85600000000001,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11482321100477451,0.2247939318704142,-1.7752525222573747,0.6082477530196028,24.69924,24.12776,-0.09420000000000073,0.10047999999999746,6.43699999999664e-05,0.06964991273996445,-3.125,3.125,67.12250820534659,69.63996114627979,66.00946639831922,61.396854635373344,61.34054363212039,63.80806458376542,65.03350308896275,64.39443906898995,0.19701295326584276,0.19688640709008404,0.19688640709008404,0.19687348423651618,0.19680509035326166,0.19680509035326166,0.19698330918288504,0.1967696307085466,65.03350308896275,69.63996114627979
2934,93.888,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11482321100477451,0.2247939318704142,-1.7033558381387004,0.6082477530196028,24.59876,24.22824,-0.10048000000000101,0.10048000000000101,0.0,0.07189668411867438,-3.125,3.125,71.71550333742364,65.51863331952785,69.17030082570682,64.98800834608305,72.18709592739374,72.42190636044762,71.56526739106815,62.229208453491886,0.19711339120943275,0.19667335311667225,0.19667335311667225,0.1968234514565552,0.19678773074889055,0.19678773074889055,0.19664058539831908,0.19679141670974507,72.42190636044762,69.17030082570682
2935,93.92,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11482321100477451,0.22479393187041416,-1.6314591540200274,0.6082477530196028,24.49828,24.32872,-0.10047999999999746,0.10048000000000101,3.642919299551295e-17,0.0718966841186731,-3.125,3.125,65.13902450216867,68.33289169402302,64.48856139140717,66.2518167451161,64.47404561834348,67.25992282097293,63.659631817472174,66.57065222197232,0.19691200587837532,0.19697841439076857,0.19691200587837532,0.19684559006201022,0.1968041070380619,0.1968041070380619,0.19688003287695682,0.19683026137161516,67.25992282097293,68.33289169402302
2936,93.952,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11482321100477451,0.22479393187041416,-1.559562469901353,0.6082477530196028,24.3978,24.4292,-0.10048000000000101,0.10048000000000101,0.0,0.07189668411867438,-3.125,3.125,63.13327724591923,67.79460703626003,66.59991258697704,68.65295486439486,67.63535167057135,67.51728373594129,71.89384542791215,61.800701975636585,0.1971332682189036,0.19707145442462778,0.19707145442462778,0.19690205615266462,0.19683933659790837,0.19683933659790837,0.19666508041227948,0.19685523063064225,71.89384542791215,67.79460703626003
2937,93.98400000000001,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11482321100477451,0.2247939318704142,-1.48766578578268,0.6082477530196028,24.29732,24.52968,-0.10048000000000101,0.10047999999999746,-3.642919299551295e-17,0.0718966841186731,-3.125,3.125,64.02741519655275,73.50645822945435,65.57489729235539,68.69650197426502,66.45768851236242,67.46064170062859,69.92676254452712,65.75660519094696,0.19694976684905277,0.19702997829898805,0.19694976684905277,0.19691398382676165,0.19685388848559102,0.19685388848559102,0.196756326932749,0.1965902765958017,69.92676254452712,73.50645822945435
2938,94.016,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11482321100477451,0.22479393187041416,-1.415769101664007,0.6082477530196028,24.19684,24.63016,-0.10047999999999746,0.10048000000000101,3.642919299551295e-17,0.0718966841186731,-3.125,3.125,69.77771794097403,64.61646043319614,68.67110748370328,67.06086519668621,66.7720031381444,68.36462693681737,66.07683606637107,64.40251081628506,0.19701257884397116,0.19676324062285522,0.19676324062285522,0.19687629802578505,0.19684194341163225,0.19684194341163225,0.1968287892778332,0.19681457265090246,68.36462693681737,68.67110748370328
2939,94.048,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11482321100477451,0.22479393187041416,-1.3438724175453327,0.6082477530196028,24.09636,24.73064,-0.10048000000000101,0.10048000000000101,0.0,0.07189668411867438,-3.125,3.125,72.91404285479808,65.7263158922929,66.87385982962199,67.94900419215477,69.43904121043788,64.03915598743977,66.98568741252002,68.90518666767437,0.19680371448563033,0.19661775680116905,0.19661775680116905,0.19681166271963108,0.19681240134012917,0.19681240134012917,0.19689275375772003,0.19689794107235642,66.98568741252002,66.87385982962199
2940,94.08,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11480655396416216,0.22485610935748176,-1.2742225048053684,0.6083110802523256,23.99588,24.82484,-0.10048000000000101,0.09419999999999717,-6.437000000003926e-05,0.06964991273996445,-3.125,3.125,65.89552912607066,65.10686634056779,67.16926653938496,61.68176522141914,70.53669929122196,63.87998778724187,66.44200088093154,69.25263387375183,0.19678759754980157,0.19694332262354652,0.19678759754980157,0.1968056464271737,0.19686502051127902,0.19686502051127902,0.19691797359194899,0.1968842381243938,66.44200088093154,67.16926653938496
2941,94.11200000000001,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11480655396416216,0.22485610935748176,-1.202325820686694,0.6083110802523256,23.8954,24.92532,-0.10048000000000101,0.10048000000000101,0.0,0.07189668411867438,-3.125,3.125,63.28607392591487,72.15331137800919,57.15268295347312,64.53955471907217,62.61133656522209,67.34378247838086,67.80274413643112,66.1487883663861,0.19693157475839518,0.1970643666880069,0.19693157475839518,0.1968371285099791,0.1968737906618383,0.1968737906618383,0.19685485317726517,0.1966530446382271,67.80274413643112,72.15331137800919
2942,94.144,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11480655396416217,0.22485610935748174,-1.130429136568021,0.6083110802523256,23.79492,25.0258,-0.10047999999999746,0.10048000000000101,3.642919299551295e-17,0.0718966841186731,-3.125,3.125,71.86535424955957,63.65567973884062,68.8910867509853,68.35044155119249,67.39753644024785,66.4240831491904,59.57474797389376,67.17667835127253,0.1968838943147603,0.19666640202455657,0.19666640202455657,0.19679444688862346,0.19684646213432788,0.19684646213432788,0.1969188047367319,0.1968043685345002,66.4240831491904,68.8910867509853
2943,94.176,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11474778285326401,0.22497065168207747,-1.063025995206764,0.6084397539949217,23.69444,25.11372,-0.10048000000000101,0.08792000000000044,-0.00012874000000000576,0.06740314136125707,-3.125,3.125,66.40334642707597,65.97809919394638,69.68562784323107,71.38397579158884,68.57736570100522,73.10064500386902,71.25561997469539,64.43586200555845,0.19701103179173435,0.19691976664522842,0.19691976664522842,0.1968257768277747,0.19696789715219984,0.19696789715219984,0.19660910093976194,0.1967675123803189,73.10064500386902,69.68562784323107
2944,94.208,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11484786848815756,0.22480550224130352,-0.9888825397093822,0.608247664874241,23.60024,25.22676,-0.09420000000000073,0.11303999999999803,0.00019310999999997227,0.07414345549738177,-3.125,3.125,66.65782588262104,68.9738499274235,70.45163567686687,67.42261995896904,68.28648080194895,66.64353920830833,63.6725162317722,70.35674175132407,0.19673638160821497,0.1969079621782964,0.19673638160821497,0.19680342802288475,0.19676972628204276,0.19676972628204276,0.1969086248902396,0.19673197979037974,66.64353920830833,70.45163567686687
2945,94.24,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11484786848815756,0.22480550224130352,-0.9169858555907079,0.608247664874241,23.49976,25.32724,-0.10048000000000101,0.10048000000000101,0.0,0.07189668411867438,-3.125,3.125,69.90383041492262,70.87856148508563,63.25742257596481,70.3989646317208,63.15588179592022,63.108199288500096,59.208824470699305,66.72260632234459,0.19690495722625842,0.1967573906789953,0.1967573906789953,0.1967919186869124,0.19676810076450402,0.19676810076450402,0.1970726177087854,0.19671217610298675,63.108199288500096,70.87856148508563
2946,94.272,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11484786848815759,0.2248055022413035,-0.8450891714720348,0.608247664874241,23.39928,25.42772,-0.10047999999999746,0.10048000000000101,3.642919299551295e-17,0.0718966841186731,-3.125,3.125,65.71440042417403,70.37104110496422,70.5724635055132,68.9306396583965,71.9593713308575,69.59032752441576,65.70490263716736,62.492639837071614,0.1971011714919327,0.19695172458969898,0.19695172458969898,0.19683187016260906,0.19679229769652581,0.19679229769652581,0.19677193304940455,0.19672637498387513,69.59032752441576,70.5724635055132
2947,94.304,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11484786848815756,0.22480550224130352,-0.7731924873533617,0.608247664874241,23.2988,25.5282,-0.10048000000000101,0.10047999999999746,-3.642919299551295e-17,0.0718966841186731,-3.125,3.125,62.759072340463874,63.77774042941893,68.1195662049714,67.61658873337711,71.44745449863369,71.0736866261303,64.91063304289001,69.5341312879179,0.1967745398084218,0.19708881256233202,0.1967745398084218,0.19681753757406223,0.19678995766025414,0.19678995766025414,0.19670312488794806,0.196840156841078,71.0736866261303,68.1195662049714
2948,94.336,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11484786848815756,0.22480550224130352,-0.7012958032346873,0.608247664874241,23.19832,25.62868,-0.10048000000000101,0.10048000000000101,0.0,0.07189668411867438,-3.125,3.125,69.1953882849862,61.20862552135922,67.03707744511465,66.36514549695836,63.95429160960072,67.28908548585672,65.06065888172259,66.00333869210598,0.1969383216915283,0.1967902529848273,0.1967902529848273,0.19681071642675352,0.1967899965764929,0.1967899965764929,0.19687868011662288,0.1968903699427315,67.28908548585672,67.03707744511465
2949,94.368,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11484786848815759,0.2248055022413035,-0.6293991191160142,0.608247664874241,23.09784,25.72916,-0.10047999999999746,0.10048000000000101,3.642919299551295e-17,0.0718966841186731,-3.125,3.125,67.65606877251177,64.97020249770883,68.11550727904242,67.44695095648194,71.06798478395385,64.37637058793288,67.38159153551267,72.26519339730461,0.1966478547984649,0.19686165696611885,0.1966478547984649,0.19677000101968137,0.19677126591920072,0.19677126591920072,0.19687438906451482,0.1968403451213335,67.38159153551267,68.11550727904242
2950,94.4,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11484786848815759,0.2248055022413035,-0.5575024349973399,0.608247664874241,22.99736,25.82964,-0.10048000000000101,0.10048000000000101,0.0,0.07189668411867438,-3.125,3.125,72.61425721445718,68.44273275140888,64.96466118474136,69.29686735426894,64.85423007975169,69.94952868462794,66.74497251367954,65.68589281368614,0.1969530469642089,0.19663166287335282,0.19663166287335282,0.19673541648309922,0.19675286980199297,0.19675286980199297,0.19675527088621111,0.196825166205379,69.94952868462794,68.44273275140888
2951,94.432,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11484786848815756,0.22480550224130352,-0.48560575087866675,0.608247664874241,22.89688,25.93012,-0.10048000000000101,0.10047999999999746,-3.642919299551295e-17,0.0718966841186731,-3.125,3.125,68.92819887775289,61.28535948208598,65.10829603253124,63.98894276013495,67.7846357147481,67.7102430266045,66.00551887017384,61.28351381189678,0.19715725888079583,0.19680264702471362,0.19680264702471362,0.19675222411850282,0.19675942916907474,0.19675942916907474,0.19685914400023075,0.19697983978364725,67.7102430266045,65.10829603253124
2952,94.464,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11478992858710056,0.2248335462204346,-0.415955838138701,0.608297796982732,22.7964,26.02432,-0.10048000000000101,0.09420000000000073,-6.437000000000283e-05,0.06964991273996572,-3.125,3.125,65.87147946334991,68.79154838244636,72.54851263275712,68.5623107047218,67.07864529200366,64.57944752961156,63.15870407500732,69.64774431094223,0.19676926967307642,0.1969444382084872,0.19676926967307642,0.19675648550714622,0.1968166135737063,0.1968166135737063,0.19700437133041354,0.1966347125487735,64.57944752961156,72.54851263275712
2953,94.496,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11478992858710059,0.2248335462204346,-0.3440591540200279,0.608297796982732,22.69592,26.1248,-0.10047999999999746,0.10048000000000101,3.642919299551295e-17,0.0718966841186731,-3.125,3.125,65.77845704638517,61.778060517170104,64.40849749435196,63.048193322731244,71.01516078782436,65.7751592228186,68.68925400437321,69.42805952011312,0.19677946012968225,0.1969487532131804,0.19677946012968225,0.19676222916278024,0.19681171769835637,0.19681171769835637,0.19681373089335183,0.1970123011416194,68.68925400437321,64.40849749435196
2954,94.528,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.1148512453187905,0.22481395654675515,-0.27440924128006217,0.6082538626065447,22.60172,26.22528,-0.09420000000000073,0.10048000000000101,6.437000000000283e-05,0.06964991273996572,-3.125,3.125,66.67027806710092,72.65344918552441,69.59375714965918,71.63173210574647,73.21613120288862,66.82224171660876,68.31419635409854,68.07447920356937,0.19684224827913133,0.19690738456231713,0.19684224827913133,0.19678223394186803,0.1967598531719756,0.1967598531719756,0.19683112858709018,0.19662984488641366,68.31419635409854,72.65344918552441
2955,94.56,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11485124531879046,0.22481395654675515,-0.20251255716138905,0.6082538626065447,22.50124,26.32576,-0.10048000000000101,0.10047999999999746,-3.642919299551295e-17,0.0718966841186731,-3.125,3.125,66.55953986203163,72.07496263407536,66.62944295083624,66.73004003591316,70.29495172736094,67.54012384027234,70.16055289774025,75.53679341056329,0.19649609600878734,0.19691252134429055,0.19649609600878734,0.19671069945859787,0.19672509671190758,0.19672509671190758,0.19674548216538804,0.19665667897937641,70.16055289774025,72.07496263407536
2956,94.592,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11485124531879046,0.22481395654675515,-0.13061587304271466,0.6082538626065447,22.40076,26.42624,-0.10048000000000101,0.10048000000000101,0.0,0.07189668411867438,-1.5508511608135498,2.530894871771284,67.92581895308084,68.41643393384452,64.65568173262838,62.88380842813993,66.00760792189801,72.46295970770338,69.25597191729568,68.44823718630043,0.1968249108727058,0.19684914414036003,0.1968249108727058,0.19673925231212486,0.19673824966992423,0.19673824966992423,0.1966386810682462,0.19682638612123282,72.46295970770338,68.41643393384452
2957,94.624,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11517125379400481,0.22477957634473433,-0.08343367408983547,0.6080859806974463,22.35052,26.50788,-0.05023999999999873,0.08164000000000016,0.0003218500000000147,0.04718219895287919,3.125,-3.125,63.543121417888216,72.00376443690318,63.722228668607364,68.61865125660722,63.83026024822045,67.67432437207569,65.18169303426912,68.37595581958978,0.19682826376813428,0.1970524430982913,0.19682826376813428,0.19676150517612723,0.19647067284267852,0.19647067284267852,0.19686081014875625,0.19665998163012413,67.67432437207569,72.00376443690318
2958,94.656,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11517125379400481,0.22477957634473433,-0.15533035820850985,0.6080859806974463,22.451,26.4074,0.10048000000000101,-0.10048000000000101,0.0,-0.07189668411867438,3.125,-3.125,67.64686581598251,68.97415045221264,64.07783021193822,67.14828341834414,64.09199254753977,61.7986417604133,66.58427561105344,67.72368819071322,0.19685852032318468,0.19686208386107504,0.19685852032318468,0.19678575896289158,0.1965217812383928,0.1965217812383928,0.1969113739340576,0.19680051548195304,66.58427561105344,68.97415045221264
2959,94.688,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11517125379400485,0.22477957634473433,-0.22722704232718294,0.6080859806974463,22.55148,26.30692,0.10048000000000101,-0.10047999999999746,3.642919299551295e-17,-0.0718966841186731,3.125,-3.125,67.39615278761485,63.333156760440204,65.63475582480679,66.65522010592805,67.33432450778358,66.03958144275661,71.03913849192544,66.14328743747673,0.19693182992843736,0.19687371361580888,0.19687371361580888,0.19680774762612088,0.19656815694047594,0.19656815694047594,0.19670472746253279,0.19695541904132977,71.03913849192544,65.63475582480679
2960,94.72,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11510908135909388,0.2247962522326341,-0.2968769550671474,0.6081276252243967,22.64568,26.20644,0.09419999999999717,-0.10048000000000101,-6.437000000003926e-05,-0.06964991273996445,3.125,-3.125,69.73028016006202,67.79298937158727,64.44469707112364,66.15441985941726,62.647261700417076,71.30743523951719,65.77456142766476,66.31725193806007,0.19692376028607633,0.1967654411058565,0.1967654411058565,0.1967971709960548,0.19665004163401334,0.19665004163401334,0.1966922820567607,0.19685530566879844,71.30743523951719,67.79298937158727
2961,94.752,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11510908135909388,0.2247962522326341,-0.3687736391858218,0.6081276252243967,22.74616,26.10596,0.10048000000000101,-0.10048000000000101,0.0,-0.07189668411867438,3.125,-3.125,65.41216287897616,71.4810264162192,70.56109678536097,66.82263415411511,68.27233092481919,68.09264403088395,69.93753056561495,64.61368863153922,0.19700278299804871,0.19696574439770376,0.19696574439770376,0.19683931434646704,0.19669164319799343,0.19669164319799343,0.1967558274395833,0.19668422973166952,69.93753056561495,71.4810264162192
2962,94.784,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11510908135909388,0.2247962522326341,-0.4406703233044962,0.6081276252243967,22.84664,26.00548,0.10048000000000101,-0.10048000000000101,0.0,-0.07189668411867438,3.125,-3.125,63.5847898024718,63.55952976779657,64.29658624780058,69.49857550322797,69.35493695078517,62.58837079963472,65.30119125355627,66.01228620366085,0.19693790664582628,0.19705051023865489,0.19693790664582628,0.19686396242130683,0.1967240944330134,0.1967240944330134,0.19697089200728135,0.19701749233713817,65.30119125355627,64.29658624780058
2963,94.816,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11516631054408755,0.22476678500872405,-0.5103202360444606,0.6080765281402499,22.94712,25.91128,0.10048000000000101,-0.09419999999999717,6.437000000003926e-05,-0.06964991273996445,3.125,-3.125,64.7306763074044,62.336005002573366,64.876947097728,70.8570530056686,72.82338315267913,64.72583390093253,68.1367149372911,72.1785535090072,0.19665187373859588,0.19699735632363116,0.19665187373859588,0.19681094025062906,0.1966586899119269,0.1966586899119269,0.19683936136765498,0.19699057130161907,68.1367149372911,64.876947097728
2964,94.848,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11516631054408752,0.22476678500872407,-0.5822169201631338,0.60807652814025,23.0476,25.8108,0.10047999999999746,-0.10048000000000101,-3.642919299551295e-17,-0.0718966841186731,3.125,-3.125,66.38112972008209,68.48230948891717,57.07658102546502,62.673895336499804,70.61478238152115,74.56866410023706,66.76962422378432,63.64612040943572,0.19704766531303888,0.1969207972053673,0.1969207972053673,0.1968384044893136,0.19669322896128538,0.19669322896128538,0.1965410043508191,0.19682333037038716,74.56866410023706,68.48230948891717
2965,94.88,0.032,31.25,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,8,27,0.11516631054408752,0.22476678500872407,-0.6541136042818081,0.60807652814025,23.14808,25.71032,0.10048000000000101,-0.10048000000000101,0.0,-0.07189668411867438,3.125,-3.125,72.85926372667637,67.83178255370572,63.60964547163446,70.33799722653615,66.27284711745419,70.37197453943334,68.2778944607138,65.66214849891902,0.19695414838505992,0.1966202978251786,0.1966202978251786,0.19678387782327983,0.19668361849956684,0.19668361849956684,0.19673567500915715,0.19685350618037012,70.37197453943334,67.83178255370572
