# lab: final
# world: escenario_complejo.wbt
# use_preloaded_map: True
# control_source: kalman
# grid_cell_m: 0.05
# grid_inflation_m: 0.06
# explore_seconds: 60.0
# waypoint_tolerance_m: 0.04
# heading_kp: 2.5
# Ts_s: 0.016
# fs_Hz: 62.5
# safe_distance_m: 0.15
# ema_alpha: 0.25
# kalman_P0: 0.05
# kalman_Q: 0.0001
# kalman_R: 0.005
# wheel_radius_m: 0.0205
# axle_length_m: 0.0573
# robot_x0_m: -1.375
# robot_y0_m: -1.375
# robot_theta0_rad: 1.5707963267948966
# goal_x_m: 1.375
# goal_y_m: 1.375
# goal_tolerance_m: 0.05
k,time_s,Ts_s,fs_Hz,phase,state,turn_dir,turn_travelled_wheel_rad,turn_target_wheel_rad,backup_remaining,waypoint_idx,waypoints_total,x_m,y_m,theta_rad,dist_to_goal_m,enc_left_rad,enc_right_rad,d_left_rad,d_right_rad,delta_s_m,delta_theta_rad,cmd_left_vel,cmd_right_vel,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,front_left_m,front_right_m,front_raw_m,front_ema_m,front_kalman_m,front_used_m,side_left_m,side_right_m,side_left_raw,side_right_raw
7407,118.512,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2386652606574455,0.4302241674411536,1.2742225048053688,2.7791810787630973,90.19336,89.3644,0.012559999999993465,0.006280000000003838,0.00019310999999997235,-0.0022467713787048403,0.5664662213150166,0.5777114501197209,68.04852182606463,69.00621459163906,69.65387460843662,71.09901383158902,72.27029616754474,72.14095714958516,70.56719718419856,68.01462354936054,0.19684502478652868,0.19684345235670112,0.19684345235670112,0.19679468187799193,0.1955245836261756,0.1955245836261756,0.1966536177103464,0.1967689853086907,72.14095714958516,69.65387460843662
7408,118.528,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2386276369942169,0.43034728708851033,1.2742225048053637,2.779103843484624,90.19964,89.37068,0.006280000000003838,0.006279999999989627,0.00012873999999993301,-5.084208093313352e-15,0.5650244544044843,0.5763006927732511,68.60104138902997,67.1901630986651,67.80059416729355,68.69444237577211,68.09414370620755,68.20107821391667,63.88027684013426,69.95383829306186,0.19675507097761677,0.19681782278712998,0.19675507097761677,0.19678477915289813,0.1955749550883734,0.1955749550883734,0.1968363757664443,0.19685495290727886,68.20107821391667,67.80059416729355
7409,118.544,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2385523896677597,0.43059352638322396,1.2742225048053688,2.778949384380243,90.2122,89.38324,0.012559999999993465,0.012560000000007676,0.0002574800000000117,5.084208093313352e-15,0.5615699911962684,0.5729087646050426,74.3775123970153,66.51972671692754,64.75399636597646,65.88130097566855,67.01980198044396,69.97264035946024,66.2656670332427,64.06525478987933,0.19702822304441478,0.19654987125111503,0.19654987125111503,0.19672605217745234,0.1954798734380545,0.1954798734380545,0.19675419881145081,0.19691436814545504,69.97264035946024,66.51972671692754
7410,118.56,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.238514766004531,0.43071664603058085,1.2742225048053688,2.7788721605549713,90.21848,89.38952,0.006280000000003838,0.006280000000003838,0.00012874000000007868,0.0,0.5601028309513748,0.5714731327056249,66.21993984548637,66.18794059621804,61.670677552440935,68.17142732589646,65.39892528433997,65.50168580047622,63.82879906030085,72.2902384004092,0.1966466930429498,0.19692827427474552,0.1966466930429498,0.1967062123938267,0.19552185511677217,0.19552185511677217,0.19696159172312247,0.19692975861492154,65.50168580047622,66.18794059621804
7411,118.57600000000001,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.238439518678074,0.4309628853252943,1.2742225048053688,2.7787177243598578,90.23104,89.40208,0.012559999999993465,0.012559999999993465,0.00025747999999986603,0.0,0.5567887509226277,0.5682226383114342,67.69050131107583,68.73905542949714,67.53362531036447,69.8247233783306,64.48573784454378,66.31343805096351,67.37316907327869,64.76423999840868,0.1969957994141363,0.19686005975363663,0.19686005975363663,0.1967446742337792,0.1954746456121476,0.1954746456121476,0.1968747797549016,0.19681142076865127,67.37316907327869,68.73905542949714
7412,118.592,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2384018950148452,0.4310860049726512,1.2742225048053688,2.778640511990652,90.23732,89.40836,0.006280000000003838,0.006280000000003838,0.00012874000000007868,0.0,0.5553596438149434,0.5668255914591934,68.63986515263407,66.9339187524898,68.24558992248241,65.89754953342819,66.0782810565105,72.58794770505307,63.74888196588368,70.16297447833749,0.19674536983620994,0.19681602188012684,0.19674536983620994,0.1967448481343869,0.1955303192668606,0.1955303192668606,0.196632883285166,0.196834311014338,72.58794770505307,68.24558992248241
7413,118.608,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.238326647688388,0.43133224426736483,1.2742225048053637,2.7784860987105366,90.24988,89.42092,0.012560000000007676,0.012559999999993465,0.0002574800000000117,-5.084208093313352e-15,0.5519530807180449,0.56348369129064,72.83691356789637,66.69031972251936,66.22669589222586,66.73958456300036,66.76784222094001,66.36947435539287,63.828816769848224,65.06424258083032,0.19698188327872126,0.19662133457570793,0.19662133457570793,0.19671396974471717,0.19545053651984648,0.19545053651984648,0.19692133785949106,0.19690645489568392,66.36947435539287,66.69031972251936
7414,118.62400000000001,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2382890240251594,0.43145536391472156,1.2742225048053688,2.778408897800263,90.25616,89.4272,0.006279999999989627,0.006280000000003838,0.00012873999999993301,5.084208093313352e-15,0.5505935287056719,0.5621567450186455,66.6019140343767,68.762411953692,63.34463764085719,70.22838708200281,69.89913769548848,71.76274058746857,67.77501860625325,64.73949743603194,0.19699694714041846,0.1969105557454757,0.1969105557454757,0.1967631162449068,0.1955311544228352,0.1955311544228352,0.19667116193563988,0.19681033733613246,71.76274058746857,68.762411953692
7415,118.64,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2382327960321584,0.4316401066680385,1.2764692761840788,2.778293277284697,90.26244,89.43976,0.006280000000003838,0.012560000000007676,0.00019311000000011801,0.002246771378709925,0.583305689722686,0.5245570160927036,73.7509237980791,70.00582459580966,67.1753065443813,73.77160735877973,61.83874719715714,67.4979369957951,67.45757855927732,67.18713312505936,0.19688340935210907,0.19657893664022585,0.19657893664022585,0.19671707134373656,0.1955015623356044,0.1955015623356044,0.19686899218037085,0.19675265950361234,67.4979369957951,70.00582459580966
7416,118.656,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2381765680391574,0.4318248494213553,1.2742225048053637,2.778177665380304,90.275,89.44604,0.012560000000007676,0.006279999999989627,0.00019310999999997235,-0.002246771378715009,0.5458714672835008,0.5572332568627999,70.67319265269101,63.980870039769414,75.6764549923446,66.7638007770085,63.462313690803384,69.43959223559447,69.99544004443997,67.37831861841065,0.1968745408843999,0.19672170248925508,0.19672170248925508,0.19671822913011622,0.1954946826238657,0.1954946826238657,0.1967531412088761,0.1964896175662731,69.99544004443997,75.6764549923446
7417,118.672,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2381389443759288,0.431947969068712,1.2742225048053688,2.778100479762705,90.28128,89.45232,0.006279999999989627,0.006280000000003838,0.00012873999999993301,5.084208093313352e-15,0.544478542652506,0.5558728281496992,67.42254789278358,69.81244866062488,73.17873377298315,68.24664097461141,64.0278975812181,63.250351121853804,67.5307952609264,63.97641450676267,0.1970323440536414,0.19687248923348905,0.19687248923348905,0.19675679415595942,0.1955644670030526,0.1955644670030526,0.1968674679932676,0.19660547865799152,67.5307952609264,73.17873377298315
7418,118.688,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2380636970494716,0.43219420836342565,1.2742225048053637,2.7779461199924884,90.29384,89.46488,0.012560000000007676,0.012559999999993465,0.0002574800000000117,-5.084208093313352e-15,0.5410999729581198,0.5525598111501548,70.66818530850794,72.70122632612298,70.78430241689043,73.39236864946159,70.07893148401946,71.53684964819749,67.75163432915433,66.46023899906868,0.19691712758549243,0.19672193476352137,0.19672193476352137,0.19674807930784993,0.19549344099255056,0.19549344099255056,0.19668164027510804,0.19662762866163006,71.53684964819749,72.70122632612298
7419,118.70400000000001,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.238026073386243,0.43231732801078254,1.2742225048053637,2.7778689458405084,90.30012,89.47116,0.006280000000003838,0.006280000000003838,0.00012874000000007868,0.0,0.5397007400794588,0.5511936382842628,65.25080160345107,68.16223083777781,64.59935957543902,68.55680687274419,67.10955328900314,67.32733600148971,66.58883620304815,67.70456354860752,0.19685940745257927,0.19697322941780868,0.19685940745257927,0.19677591134403224,0.19556166514231416,0.19556166514231416,0.19687690580071215,0.19683817776875542,67.32733600148971,68.16223083777781
7420,118.72,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.237969845393242,0.43250207076409936,1.2764692761840788,2.777753365500318,90.3064,89.48372,0.006279999999989627,0.012560000000007676,0.00019310999999997235,0.002246771378715009,0.5724010100475091,0.5135796787556118,73.93908546665297,60.278866001619235,71.36933819668668,68.21216797574105,67.83953312542614,72.44088843333361,69.41422253583818,70.56214312165622,0.1967268537126185,0.19657020843782616,0.19657020843782616,0.1967244856174807,0.19552690236699713,0.19552690236699713,0.19663970488224286,0.19668941058169667,72.44088843333361,71.36933819668668
7421,118.736,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.237913617400241,0.43268681351741617,1.2742225048053637,2.7776377937763184,90.31896,89.49,0.012560000000007676,0.006279999999989627,0.00019310999999997235,-0.002246771378715009,0.5350137291527475,0.5463004836138444,64.6526951386839,66.15086867162051,65.12466461093214,61.92314446262725,64.69841624130893,68.81287137776212,64.91362264572902,67.42467989905501,0.19687239033671378,0.19700097361417238,0.19687239033671378,0.19676146179728898,0.19553654029713421,0.19553654029713421,0.19680799668901983,0.19693147825986135,68.81287137776212,66.15086867162051
7422,118.75200000000001,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2378759937370123,0.4328099331647729,1.2742225048053688,2.7775606349259325,90.32524,89.49628,0.006279999999989627,0.006280000000003838,0.00012873999999993301,5.084208093313352e-15,0.5336069547500538,0.5449266500199538,66.14689884262765,60.026471797495056,62.7235603231385,65.60796269070188,69.10403139506573,65.20754417582945,65.71110764425399,67.0756065672138,0.196888582703181,0.19693166240720233,0.196888582703181,0.19679324202376197,0.1956029296120811,0.1956029296120811,0.19695187733095504,0.19709045984829193,65.71110764425399,62.7235603231385
7423,118.768,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2378007464105552,0.43305617245948663,1.2742225048053688,2.7774063286968342,90.3378,89.50884,0.012560000000007676,0.012560000000007676,0.00025748000000015735,0.0,0.5302553750848686,0.5416415321930306,67.66648761655591,62.78011807658668,64.98446098980256,65.05017454427781,66.31425958500505,65.98283849651939,67.11584355588333,68.40272625654244,0.19682702197540455,0.19686117367013048,0.19682702197540455,0.19680168701167264,0.19554068302322825,0.19554068302322825,0.19688671624130424,0.19698558408494568,67.11584355588333,64.98446098980256
7424,118.784,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2377631227473265,0.43317929210684336,1.2742225048053637,2.7773291813187586,90.34408,89.51512,0.006280000000003838,0.006279999999989627,0.00012873999999993301,-5.084208093313352e-15,0.528731303574558,0.5401509851290917,73.8927762696952,68.35501476077704,64.5931062511862,68.3150543816384,69.85118468322425,65.97587717191135,72.16209663154505,61.010280676550735,0.1971699332693983,0.196572356569521,0.196572356569521,0.19674435440113472,0.19556485590186495,0.19556485590186495,0.19665263711914222,0.19682923515513975,72.16209663154505,68.35501476077704
7425,118.8,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2377254990840978,0.4333024117542001,1.2742225048053688,2.777252037765425,90.35036,89.5214,0.006279999999989627,0.006280000000003838,0.00012873999999993301,5.084208093313352e-15,0.5272196767409133,0.5386730807375982,72.59517147831967,68.84814715864398,64.74057812893174,65.54582256985516,64.48159375834464,69.74651659513239,64.97772027638271,66.1302596512464,0.19693243424469317,0.19663254819802717,0.19663254819802717,0.19671640285035785,0.19559377513213208,0.19559377513213208,0.1967646879509094,0.1968063603612934,69.74651659513239,68.84814715864398
7426,118.816,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2376502517576407,0.4335486510489137,1.2742225048053637,2.7770977621342543,90.36292,89.53396,0.012560000000007676,0.012559999999993465,0.0002574800000000117,-5.084208093313352e-15,0.5238772244252671,0.53539867435271,66.25242309365512,67.27345672662275,68.17565062261312,61.70540574460845,73.54805844667744,69.75103904309029,74.56077353196463,68.13086936899613,0.1968396325243874,0.19692676748344862,0.1968396325243874,0.19674721026886524,0.19553439661840502,0.19553439661840502,0.19654137036839034,0.1968375552689706,74.56077353196463,68.17565062261312
7427,118.83200000000001,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.237612628094412,0.4336717706962706,1.2742225048053637,2.7770206300570552,90.3692,89.54024,0.006280000000003838,0.006280000000003838,0.00012874000000007868,0.0,0.5224476227031367,0.5340033997005371,62.31945629439822,74.2234009396509,64.04419927033284,71.74430137024751,61.33712766803608,64.01893504460689,69.8748529940191,68.23718111022227,0.19683470107154732,0.19710920490821884,0.19683470107154732,0.19676908296953577,0.19559396819209163,0.19559396819209163,0.19675873484646886,0.19655701997594394,69.8748529940191,74.2234009396509
7428,118.848,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2375750044311833,0.43379489034362734,1.2742225048053688,2.776943501805872,90.37548,89.54652,0.006279999999989627,0.006280000000003838,0.00012873999999993301,5.084208093313352e-15,0.5209829887002893,0.5325732979272862,68.8189717519828,62.398974026852166,65.26075462830924,65.90548504675539,61.59790679298916,65.61183819343547,68.4678497584045,69.01697312909367,0.19679852907848444,0.1968077137126766,0.19679852907848444,0.19677644449677295,0.19564092320813012,0.19564092320813012,0.19682400110983964,0.19697276772964387,68.4678497584045,65.26075462830924
7429,118.864,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2374997571047262,0.43404112963834096,1.2742225048053637,2.77678925678283,90.38804,89.55908,0.012560000000007676,0.012559999999993465,0.0002574800000000117,-5.084208093313352e-15,0.5175473474831987,0.5292073440501568,67.92186829260709,66.89265882424456,69.23384543760697,69.81362382331001,68.10042279813318,65.59462205603798,65.44688433472687,72.83078974845772,0.1966216186395979,0.1968493273985363,0.1966216186395979,0.19673773803247918,0.1955466031178776,0.1955466031178776,0.19695728071517402,0.1967884690837048,65.59462205603798,69.23384543760697
7430,118.88,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2374621334414975,0.4341642492856977,1.2742225048053688,2.7767121400116084,90.39432,89.56536,0.006279999999989627,0.006280000000003838,0.00012873999999993301,5.084208093313352e-15,0.5161051869857093,0.5278003424191383,64.0759731082839,63.96461987651099,68.05461359234657,70.55511814705947,68.87270542886502,70.78336078131265,64.30362985436443,68.59492361091425,0.1968181065707828,0.19702772585679348,0.1968181065707828,0.1967578301670551,0.19560237945505754,0.19560237945505754,0.19671659215125747,0.1968431697796519,70.78336078131265,68.05461359234657
7431,118.896,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2374059054484965,0.4343489920390146,1.2764692761840788,2.77659664582384,90.4006,89.57792,0.006280000000003838,0.012560000000007676,0.00019311000000011801,0.002246771378709925,0.548927464387448,0.49030464651152,64.01550092837859,63.216594731396114,71.4561811805017,74.69368175470716,68.37265862187323,77.10516408945563,67.56570321486664,65.89075450390709,0.19694354410260198,0.19703053096279496,0.19694354410260198,0.1968042586509418,0.19561144768171188,0.19561144768171188,0.19642334443920983,0.19668538222063103,77.10516408945563,71.4561811805017
7432,118.912,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2373496774554955,0.4345337347923314,1.2742225048053637,2.776481160263021,90.41316,89.5842,0.012560000000007676,0.006279999999989627,0.00019310999999997235,-0.002246771378715009,0.5114635027217103,0.5229449517177527,70.3291645983863,64.76730522672308,63.70586823370627,69.42000874184112,73.56396149673182,60.08388774135441,67.89850742130018,70.05495011943653,0.19675038073176443,0.1967376608218522,0.1967376608218522,0.19678760919366942,0.19559219078766305,0.19559219078766305,0.19685041103270337,0.1969956572282526,67.89850742130018,64.76730522672308
7433,118.928,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2373120537922668,0.43465685443968816,1.2742225048053688,2.7764040588125196,90.41944,89.59048,0.006279999999989627,0.006280000000003838,0.00012873999999993301,5.084208093313352e-15,0.5100046573743202,0.5215211495231796,68.51698023281422,65.6280696537715,69.21260663205277,65.92105781484818,66.55250476943621,70.36761754829625,68.03794626528986,66.10994801765345,0.196933376434728,0.19682172210834115,0.19682172210834115,0.19679613742233734,0.19564243626941485,0.19564243626941485,0.19673587711567964,0.1967894542822046,70.36761754829625,69.21260663205277
7434,118.944,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2372744301290381,0.43477997408704505,1.2742225048053688,2.7763269611905854,90.42572,89.59676,0.006280000000003838,0.006280000000003838,0.00012874000000007868,0.0,0.5085635176344723,0.5201152675053723,64.29030649557298,66.63606886048679,71.3613632935143,66.51809997205119,70.01172735024909,69.05217674501056,71.69301692780937,66.2746705358764,0.1969257354976034,0.19701778363423855,0.1969257354976034,0.19682853694115385,0.19569976698861655,0.19569976698861655,0.19667439618743074,0.1966897805112872,71.69301692780937,71.3613632935143
7435,118.96000000000001,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.237199182802581,0.4350262133817587,1.2742225048053637,2.7761727774336933,90.43828,89.60932,0.012560000000007676,0.012559999999993465,0.0002574800000000117,-5.084208093313352e-15,0.5051106357164957,0.5167335526702128,65.66538254304892,63.190955025246915,64.8025151300388,72.79583987429692,66.61520437178015,64.0186132611258,66.55318156272514,72.91663393432148,0.19661763660949194,0.19695399836836444,0.19661763660949194,0.19677581185823836,0.19559716806054708,0.19559716806054708,0.1969128162849322,0.19699402395637028,66.55318156272514,64.8025151300388
7436,118.976,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2371615591393523,0.4351493330291154,1.2742225048053688,2.7760956912993735,90.44456,89.6156,0.006279999999989627,0.006280000000003838,0.00012873999999993301,5.084208093313352e-15,0.503644586185096,0.5153034165264033,68.7308267801526,71.07178898222664,67.19901581524968,67.87444579900865,65.95148134160958,65.51860819675538,68.42891019036423,64.71237025160778,0.1969982054814928,0.1968118024686941,0.1968118024686941,0.1967848095108523,0.19564545050956353,0.19564545050956353,0.1968258073886306,0.1967032129134221,68.42891019036423,71.07178898222664
7437,118.992,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2371239354761236,0.4352724526764723,1.2742225048053688,2.7760186089948973,90.45084,89.62188,0.006280000000003838,0.006280000000003838,0.00012874000000007868,0.0,0.5021831476758414,0.5138781140286582,67.34340102384117,67.86313779549097,65.90823950170392,70.74383343573938,64.57826587845712,67.46579911506443,67.88252580615878,66.27185127996304,0.19692586627363454,0.19687616059703864,0.19687616059703864,0.19680764728239888,0.19569585132268372,0.19569585132268372,0.1968511523673901,0.19685205171358808,67.88252580615878,67.86313779549097
7438,119.008,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2370677074831227,0.4354571954297891,1.2764692761840737,2.7759031665560294,90.45712,89.63444,0.006280000000003838,0.012559999999993465,0.00019310999999997235,0.0022467713787048403,0.5348710411298075,0.47624505229435693,72.36529687600135,64.40444631580928,62.40908917964932,66.60783313434888,69.04327146396257,66.74267282941614,64.76775060928028,67.86988680663724,0.19685173864910618,0.19664321132655269,0.19664321132655269,0.19676653829343735,0.19565302615161176,0.19565302615161176,0.1969040264068386,0.1970124890624991,66.74267282941614,64.40444631580928
7439,119.024,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2370114794901217,0.4356419381831059,1.2742225048053688,2.775787732750573,90.46968,89.64072,0.012559999999993465,0.006280000000003838,0.00019310999999997235,-0.0022467713787048403,0.4974635499820792,0.5089387908123416,65.99412452759123,60.56155071965464,66.74706782859573,74.72128572446782,62.23650011646932,67.09877236102078,70.73077437731425,60.70065241305759,0.197184295908574,0.19693874910638615,0.19693874910638615,0.19680959099667455,0.19565478857865273,0.19565478857865273,0.19671903146198982,0.19690382253724775,70.73077437731425,66.74706782859573
7440,119.04,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.236973855826893,0.4357650578304628,1.2742225048053688,2.775710665778301,90.47596,89.647,0.006280000000003838,0.006280000000003838,0.00012874000000007868,0.0,0.49593306945551047,0.5074443237583658,71.4432290399806,71.62078540986712,67.66253471395643,65.07003387826337,68.91035311361813,64.41913762037693,73.00028986205551,69.01009253780951,0.19679884824653715,0.1966859830279306,0.1966859830279306,0.19677868900448858,0.19567889832453467,0.19567889832453467,0.19661375608550036,0.1966777467705384,73.00028986205551,71.62078540986712
7441,119.056,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.236917627833892,0.43594980058377963,1.2764692761840737,2.7755952463594307,90.48224,89.65956,0.006280000000003838,0.012559999999993465,0.00019310999999997235,0.0022467713787048403,0.5286348927159581,0.46982294370014877,67.13289583265711,64.85748244840038,67.51215014643408,63.65423528096165,64.99459625012837,68.3649979547007,65.77281128469174,72.01126101305894,0.1966596338885544,0.1968859252421375,0.1966596338885544,0.19674892522550502,0.19564047120017206,0.19564047120017206,0.19682877206753097,0.1968683328789496,68.3649979547007,67.51215014643408
7442,119.072,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.236861399840891,0.43613454333709645,1.2742225048053688,2.7754798355768435,90.4948,89.66584,0.012559999999993465,0.006280000000003838,0.00019310999999997235,-0.0022467713787048403,0.49116332856074435,0.5024503267064901,70.47172546031273,65.41190048521642,71.03115644991637,69.57689268655571,60.41912074272592,66.54142405601813,71.17313532660101,64.59667716460305,0.197003572104181,0.19673104789124526,0.19673104789124526,0.1967444558919401,0.19561651833197793,0.19561651833197793,0.1966985117890493,0.1967050977232705,71.17313532660101,71.03115644991637
7443,119.08800000000001,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2368237761776624,0.43625766298445334,1.2742225048053688,2.775402783941883,90.50108,89.67212,0.006280000000003838,0.006280000000003838,0.00012874000000007868,0.0,0.48968728553598784,0.5010101567107255,68.72476210951164,70.08376349601487,61.498696541538926,64.41615337292718,63.32441282749399,67.69475720468607,64.16020712633225,66.33612113001165,0.19692288500617622,0.19681208378886544,0.19681208378886544,0.1967613628661714,0.1956622879800717,0.1956622879800717,0.1968598623366967,0.19674904417376884,67.69475720468607,70.08376349601487
7444,119.104,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2367861525144337,0.43638078263181007,1.2742225048053637,2.7753257361396377,90.50736,89.6784,0.006280000000003838,0.006279999999989627,0.00012873999999993301,-5.084208093313352e-15,0.4881872740561077,0.4995462470147826,62.39664189248032,66.05800603528078,73.26748066458227,67.04506606569056,67.20023171587994,67.5729474440757,68.0665807047806,69.23669715579864,0.19678833680185506,0.19710562452158906,0.19678833680185506,0.19676810635009231,0.19569889711050287,0.19569889711050287,0.19684261466457317,0.19660136198089098,68.0665807047806,73.26748066458227
7445,119.12,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,37,91,-1.2367299245214327,0.4365655253851269,1.2764692761840788,2.7752103455029173,90.51364,89.69096,0.006279999999989627,0.012560000000007676,0.00019310999999997235,0.002246771378715009,0.5209097220306367,0.46194297223364766,66.27380423645451,61.194995151968826,66.36477749056922,66.5169574984527,76.72848427451895,64.32343401872264,67.91370504561077,70.40370825787043,0.19673420298608513,0.19692577568239103,0.19673420298608513,0.1967596305090905,0.19566766095995797,0.19566766095995797,0.1968497060647788,0.19692155573163864,67.91370504561077,66.36477749056922
7446,119.136,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,38,91,-1.2366736965284317,0.4367502681384437,1.2742225048053637,2.775094963506072,90.5262,89.69724,0.012560000000007676,0.006279999999989627,0.00019310999999997235,-0.002246771378715009,3.75,-1.526840443196361,67.13362968731404,63.639738468969526,64.53116716673892,67.92444334066099,66.37556973935105,63.76137645321227,71.00526601799403,67.8240113646883,0.19685386666032942,0.19688589120102792,0.19685386666032942,0.19678318954690024,0.1956563095536648,0.1956563095536648,0.1967062986954544,0.19700661089802726,71.00526601799403,64.53116716673892
7447,119.152,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,38,91,-1.2365751524576798,0.4370566608417179,1.24501447688216,2.7748986439878736,90.58272,89.67212,0.05651999999999191,-0.02511999999998693,0.0003218500000000511,-0.0292080279232036,3.75,-1.5321222091142117,64.51508537675753,73.80685223909127,71.7721474014469,69.82779492078981,69.88073236143646,71.05309256695116,71.24387743050326,58.843061875787754,0.19727046343837898,0.1970073568794961,0.1970073568794961,0.19683923138004922,0.19555490471011236,0.19555490471011236,0.1966952302949718,0.19657634230336246,71.24387743050326,73.80685223909127
7448,119.168,0.016,62.5,NAV_TO_GOAL,WAYPOINT_FOLLOW,,0.0,2.1952836469596964,0,38,91,-1.236445803685928,0.4374205767436051,1.2135596775802364,2.7746539172485347,90.64552,89.647,0.06280000000000996,-0.02512000000000114,0.0003862200000000904,-0.03145479930192369,3.75,-1.5391117422617249,64.50857553466388,65.58770196148326,69.6547498335234,68.02962663109966,69.1840313589484,72.12669138112258,64.86091002561699,73.11717935657973,0.19660833396539304,0.19700765884971042,0.19660833396539304,0.19678150702638517,0.1953583937259673,0.1953583937259673,0.19665427945253583,0.19676894470987075,72.12669138112258,69.6547498335234
