# lab: 2
# control_source: kalman
# run_seconds: None
# Ts_s: 0.032
# fs_Hz: 31.25
# safe_distance_m: 0.12
# ema_alpha: 0.25
# kalman_P0: 0.05
# kalman_Q: 0.0001
# kalman_R: 0.005
# wheel_radius_m: 0.0205
# axle_length_m: 0.052
k,time_s,Ts_s,fs_Hz,state,turn_dir,turn_remaining,backup_remaining,enc_left_rad,enc_right_rad,d_left_rad,d_right_rad,delta_s_m,delta_theta_rad,cmd_left_vel,cmd_right_vel,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7,front_left_m,front_right_m,front_raw_m,front_ema_m,front_kalman_m,front_used_m,side_left_m,side_right_m,side_left_raw,side_right_raw
8409,269.088,0.032,31.25,FORWARD,,0,0,786.60768,754.00192,0.1130399999999554,0.1067600000000084,0.002252949999999629,-0.002475769230748335,3.4375000000000004,3.4375000000000004,67.57887548638408,63.64379128257253,70.78706335814127,69.73428340019382,68.45866250447489,69.18133865688928,64.38113106017332,66.08040879970689,0.196934746662123,0.19686523770937184,0.19686523770937184,0.19678457816183298,0.18194199584664245,0.18194199584664245,0.19679090470097438,0.19671642040086748,69.18133865688928,70.78706335814127
8410,269.12,0.032,31.25,FORWARD,,0,0,786.71444,754.10868,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,61.433528606886476,67.46166589382928,69.53971407333673,68.96887561951789,67.47212424155872,63.40300631834054,68.46657214201082,68.0497996239498,0.19684339308385002,0.1971503001866923,0.19684339308385002,0.19679928189233725,0.18200543851866713,0.18200543851866713,0.19682406037427197,0.19677428084132473,68.46657214201082,69.53971407333673
8411,269.152,0.032,31.25,FORWARD,,0,0,786.82748,754.22172,0.11304000000006909,0.1130399999999554,0.002317320000000251,-4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,71.99108801040045,67.43335067773768,71.45390097214408,67.15666125899818,68.82524185041639,68.26933806992763,63.32538636908607,68.01981352768065,0.19684478404046404,0.19666056964795509,0.19666056964795509,0.19676460383124172,0.18192465425025195,0.18192465425025195,0.19683320941570162,0.19668548799201482,68.26933806992763,71.45390097214408
8412,269.184,0.032,31.25,FORWARD,,0,0,786.93424,754.32848,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,71.45978977365776,69.64962536756529,68.69429751269313,65.52379408221715,69.84561167415005,70.6063833113907,73.79208322102137,65.83555560393997,0.19694610459845005,0.19668521482983523,0.19668521482983523,0.1967447565808901,0.1819695382465324,0.1819695382465324,0.19657702738964988,0.1967691824170319,73.79208322102137,69.64962536756529
8413,269.216,0.032,31.25,FORWARD,,0,0,787.04728,754.44152,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,66.583418324254,66.09054114945826,70.10715248052284,66.9742820042489,62.843899183512335,68.4668629056974,70.39729643730153,71.98327226618191,0.19666093219468397,0.19691141370077925,0.19666093219468397,0.19672380048433857,0.18189353249181073,0.18189353249181073,0.19673450040940252,0.19674795923552263,70.39729643730153,70.10715248052284
8414,269.248,0.032,31.25,FORWARD,,0,0,787.15404,754.54828,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,66.204827494812,68.50932674173112,62.58372705608692,67.56346711125919,64.96846331696062,66.10847205454428,68.32703414217409,68.21550772436166,0.1968357064288016,0.1969289752871059,0.1968357064288016,0.19675177697045432,0.18196234849178827,0.18196234849178827,0.19683053308422535,0.19682207712867947,68.32703414217409,68.50932674173112
8415,269.28000000000003,0.032,31.25,FORWARD,,0,0,787.26708,754.66132,0.1130399999999554,0.11304000000006909,0.002317320000000251,4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,70.39840068663537,61.75641284859232,64.52861823518695,64.7419936072053,64.66370099326022,70.43876816673755,65.27139203671801,65.24867443395874,0.19697332809022167,0.19673444918689925,0.19673444918689925,0.19674744502456554,0.18189697782577374,0.18189697782577374,0.1967325766719531,0.19700672913459827,70.43876816673755,64.52861823518695
8416,269.312,0.032,31.25,FORWARD,,0,0,787.37384,754.76808,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,68.46160807982035,67.36504986745038,64.84557989324985,62.90578987405781,74.64318186989111,69.70926580538378,68.04597771497629,62.19981126334976,0.19711475484862392,0.19682429064082865,0.19682429064082865,0.1967666564286313,0.1819638355093026,0.1819638355093026,0.19676641589281668,0.19687515637821887,69.70926580538378,67.36504986745038
8417,269.344,0.032,31.25,FORWARD,,0,0,787.48688,754.88112,0.11304000000006909,0.1130399999999554,0.002317320000000251,-4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,67.1242446827325,74.42763583637961,64.8046565559324,67.2498238752091,67.52744239973191,67.58539627582324,69.89374610354407,62.91436792180257,0.19708160890987733,0.19688632654059593,0.19688632654059593,0.19679657395662245,0.1819182824499493,0.1819182824499493,0.19675785845711102,0.19654754618923045,69.89374610354407,74.42763583637961
8418,269.37600000000003,0.032,31.25,FORWARD,,0,0,787.59364,754.98788,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,72.94096953248804,69.38673740942725,71.20833416773759,67.43323128075278,66.18324712653002,66.96962748334029,56.96402037993666,67.06448002847945,0.19688909882680394,0.19661650776094416,0.19661650776094416,0.1967515574077029,0.18195495224932476,0.18195495224932476,0.19689349872513803,0.19669687903030517,66.96962748334029,71.20833416773759
8419,269.408,0.032,31.25,FORWARD,,0,0,787.70668,755.10092,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,70.42046295370751,68.97626950389633,67.08699204625692,67.84901539996319,71.48509254050595,67.67061763002526,64.73433373147554,63.7589082284237,0.19704243345620107,0.1967334257907216,0.1967334257907216,0.19674702450345757,0.1818904213617452,0.1818904213617452,0.19686098209235722,0.1968004171860986,67.67061763002526,68.97626950389633
8420,269.44,0.032,31.25,FORWARD,,0,0,787.81344,755.20768,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,70.87700899573406,64.93741878415219,69.57834357078137,61.70817164069609,71.54029865964833,68.8991903101005,58.94260922903088,71.03998719943749,0.19670468809377611,0.19671224811787366,0.19670468809377611,0.19673644040103722,0.18194238245773506,0.18194238245773506,0.19680399263698264,0.1967724889456913,68.8991903101005,69.57834357078137
8421,269.472,0.032,31.25,FORWARD,,0,0,787.92648,755.32072,0.1130399999999554,0.11304000000006909,0.002317320000000251,4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,68.14340950430329,61.263947972952714,67.09022491935517,67.67595591480269,72.64788445351846,66.46746776870746,72.48345739274266,74.8573219185506,0.196527614461786,0.19683905082865782,0.196527614461786,0.19668423391622442,0.18185238726922306,0.18185238726922306,0.19663773024789524,0.19688790460579164,72.48345739274266,67.09022491935517
8422,269.504,0.032,31.25,FORWARD,,0,0,788.03324,755.42748,0.1067600000000084,0.10675999999989472,0.002188579999999007,-4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,68.611732974269,71.71893705865251,66.24185893653967,66.94908554486514,64.5206479974834,67.84489722446189,65.70268328193387,67.19236589758522,0.19688316662096164,0.19681732683957248,0.19681732683957248,0.19671750714706143,0.18192420319844405,0.18192420319844405,0.19685289783382623,0.19667319383761134,67.84489722446189,71.71893705865251
8423,269.536,0.032,31.25,FORWARD,,0,0,788.14628,755.54052,0.11304000000006909,0.11304000000006909,0.0023173200000014163,0.0,3.4375000000000004,3.4375000000000004,71.07926654980773,67.97326552681591,63.375270302131405,63.00133295002999,66.42314243284936,67.28198855227082,65.46038945638058,68.56874126477425,0.1968193210839094,0.1967028660535978,0.1967028660535978,0.1967138468736955,0.18185969725758225,0.18185969725758225,0.1968790093200851,0.19684694324948854,67.28198855227082,67.97326552681591
8424,269.568,0.032,31.25,FORWARD,,0,0,788.25304,755.64728,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,61.585851153210776,69.28383675752694,69.10622742074865,76.83902530851955,64.29085396004353,67.53301282557018,64.68471471034462,65.32089985008027,0.1969699777901574,0.19714323444357668,0.1969699777901574,0.19677787960281096,0.1819506654148926,0.1819506654148926,0.19686736512772016,0.1967861501504077,67.53301282557018,69.28383675752694
8425,269.6,0.032,31.25,FORWARD,,0,0,788.36608,755.76032,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,67.40815758655442,64.88086008238425,70.30349903054557,64.3802646117559,71.19250097688555,66.76198398041451,71.65888187509299,74.75405982505622,0.19653240445147446,0.19687315675257683,0.19653240445147446,0.19671651081497682,0.1818602099424489,0.1818602099424489,0.1966759796005206,0.1967388513633292,71.65888187509299,70.30349903054557
8426,269.632,0.032,31.25,FORWARD,,0,0,788.47284,755.86708,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,66.29504591256763,68.49195026672417,66.1780108614254,68.75690917547888,71.76367040291716,65.69232122216032,62.42743805607196,69.58909796749194,0.19677199008451576,0.1969247903507354,0.19677199008451576,0.19673038063236153,0.1819250208162459,0.1819250208162459,0.196952748771433,0.1968228831663385,65.69232122216032,68.49195026672417
8427,269.664,0.032,31.25,FORWARD,,0,0,788.58588,755.9801199999999,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,72.45196256799616,68.18069470563998,69.20733184066407,67.75056567484265,70.8820550752093,69.1627461368456,70.20811898890116,64.4356409420417,0.19701104204614556,0.19663919118947285,0.19663919118947285,0.19670758327163937,0.1818520164128394,0.1818520164128394,0.1967432757304953,0.1967896989624692,70.20811898890116,69.20733184066407
8428,269.696,0.032,31.25,FORWARD,,0,0,788.69264,756.08688,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,63.26056591652886,64.57964943370865,65.0037237467585,70.32859010795002,69.61563414496402,62.46704219711187,68.86019260276149,67.93374268148669,0.196848776584599,0.19706554992086414,0.196848776584599,0.19674288159987927,0.18192802548490672,0.18192802548490672,0.1968058016126649,0.19698469054885642,68.86019260276149,65.0037237467585
8429,269.728,0.032,31.25,FORWARD,,0,0,788.80568,756.19992,0.11304000000006909,0.11304000000006909,0.0023173200000014163,0.0,3.4375000000000004,3.4375000000000004,65.80186622514422,65.14853280784224,67.8119261195876,62.761189777138625,60.0345657052237,67.74329109131243,65.6651351202951,64.67574971251699,0.1969999041881401,0.1969476673381891,0.1969476673381891,0.19679407803445673,0.18189527442351228,0.18189527442351228,0.1968576110089479,0.19685442725519492,67.74329109131243,67.8119261195876
8430,269.76,0.032,31.25,FORWARD,,0,0,788.91244,756.30668,0.10675999999989472,0.1067600000000084,0.002188579999999007,4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,67.19654019602741,66.84315684952811,65.2774931263321,67.31166938422876,68.30349678072471,65.91655668502068,67.78646578982026,63.15077328126924,0.19707064284095677,0.19688297298895382,0.19688297298895382,0.19681630177308101,0.18197008940722167,0.18197008940722167,0.19685560827635112,0.1968993652828588,67.78646578982026,66.84315684952811
8431,269.79200000000003,0.032,31.25,FORWARD,,0,0,789.02548,756.41972,0.11304000000006909,0.1130399999999554,0.002317320000000251,-4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,70.15228665945322,64.28801472445488,70.43952619698808,56.08711253911072,71.09702772244167,72.69130389819942,71.33722861553798,67.01733396111918,0.19689128577817075,0.19674586560905857,0.19674586560905857,0.1967986927320754,0.18190520307915348,0.18190520307915348,0.19662808893050346,0.19673254150941707,72.69130389819942,70.43952619698808
8432,269.824,0.032,31.25,FORWARD,,0,0,789.13224,756.52648,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,67.81285853051378,66.08620647998201,68.03671554843584,72.16460465300804,63.45482230327915,70.52773781521176,65.08196166622255,65.34762501326797,0.19696873809752907,0.19685438400371152,0.19685438400371152,0.19681261554998442,0.1819749424211955,0.1819749424211955,0.19672844966189204,0.19684400001118096,70.52773781521176,68.03671554843584
8433,269.856,0.032,31.25,FORWARD,,0,0,789.24528,756.63952,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,64.1483644337097,60.91040838143296,69.5637529069067,67.55526402626673,69.2605750660163,66.31741292336692,69.98964397335595,74.28032750442469,0.19655437933939438,0.197024367860741,0.19655437933939438,0.1967480564973369,0.18188418358832478,0.18188418358832478,0.19675341006959532,0.19677316575871284,69.98964397335595,69.5637529069067
8434,269.88800000000003,0.032,31.25,FORWARD,,0,0,789.35204,756.74628,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,70.52323017861583,69.05126128358634,67.82751866243585,68.11739573236744,68.9127621291054,70.02206622806787,71.19477862609064,68.117466737139,0.19684025422850188,0.19672865875636306,0.19672865875636306,0.19674320706209342,0.1819401253849224,0.1819401253849224,0.19669750782740303,0.19679693856350552,71.19477862609064,69.05126128358634
8435,269.92,0.032,31.25,FORWARD,,0,0,789.46508,756.85932,0.1130399999999554,0.11304000000006909,0.002317320000000251,4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,67.21932324392515,69.35893696174895,67.71609230696018,69.35767367883687,70.00963120242062,68.76332438342311,72.52128467872035,70.29987545150136,0.1967390194492712,0.19688191615811873,0.1967390194492712,0.19674216015888787,0.18187828540090623,0.18187828540090623,0.19663597556421952,0.19678266649835638,72.52128467872035,69.35893696174895
8436,269.952,0.032,31.25,FORWARD,,0,0,789.57184,756.96608,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,71.80847208561606,71.06429433596794,67.49854849121756,61.96880816293436,67.5076405030472,63.39490645718534,67.17769628279764,67.34820065069353,0.19687593795809774,0.1966690406014973,0.1966690406014973,0.19672388026954024,0.1819271482773302,0.1819271482773302,0.19688384709625695,0.19670356056547025,67.17769628279764,71.06429433596794
8437,269.984,0.032,31.25,FORWARD,,0,0,789.68488,757.07912,0.11304000000006909,0.1130399999999554,0.002317320000000251,-4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,72.20220736869629,61.303403962681465,69.44996351614225,64.53410894612723,72.60849601910779,66.74732385871765,63.90774236060284,59.34863084295368,0.19724701175289033,0.19665077651365911,0.19665077651365911,0.19670560433056997,0.18185539017880883,0.18185539017880883,0.1969038106608505,0.19677844407517894,66.74732385871765,69.44996351614225
8438,270.016,0.032,31.25,FORWARD,,0,0,789.79164,757.18588,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,65.08984693949199,68.26577325094965,67.99453580846672,71.13072064512497,68.00290998353192,64.67808537583272,67.26422163177803,65.05183009018414,0.19698245905343387,0.19698069557653725,0.19698069557653725,0.1967743771420618,0.18194833822974335,0.18194833822974335,0.19687983346922905,0.19683337477595694,67.26422163177803,68.26577325094965
8439,270.048,0.032,31.25,FORWARD,,0,0,789.90468,757.29892,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,67.03174858913563,64.32551689166233,63.59312762585894,72.03840312232077,58.892152749564495,66.73674918384411,70.76720103232024,64.262523642331,0.19701907238963798,0.19689061713087508,0.19689061713087508,0.19680343713926512,0.18190539270642744,0.18190539270642744,0.19671734174898906,0.1970161503394981,70.76720103232024,64.32551689166233
8440,270.08,0.032,31.25,FORWARD,,0,0,790.01144,757.40568,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,65.61531531433765,70.02562887746595,67.93113153165646,66.91769736893664,63.366475468254556,67.27738432574374,66.81470629609073,65.607126394953,0.19695670067992163,0.19695632082282125,0.19695632082282125,0.19684165806015416,0.18198853973062423,0.18198853973062423,0.19687922289504609,0.19675174084796912,67.27738432574374,70.02562887746595
8441,270.112,0.032,31.25,FORWARD,,0,0,790.12448,757.51872,0.1130399999999554,0.11304000000006909,0.002317320000000251,4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,68.00288924801721,70.60030059712484,70.37277941037873,60.33984381034018,70.58737239274905,66.54959663615065,73.90634605089491,66.14075150231542,0.19693194756214846,0.19684556910226483,0.19684556910226483,0.19684263582068182,0.18193436049584422,0.18193436049584422,0.19657172711189697,0.19672508371253572,73.90634605089491,70.60030059712484
8442,270.144,0.032,31.25,FORWARD,,0,0,790.23124,757.62548,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,63.573765724130055,64.47241740644077,63.415982182062905,70.30755826001362,62.933744843487084,66.44290638765703,68.17094664073491,66.26966909700246,0.1969259674979418,0.19705102160947638,0.1969259674979418,0.1968634687399968,0.18200969051171675,0.18200969051171675,0.19683777347125497,0.19700933610663485,68.17094664073491,64.47241740644077
8443,270.176,0.032,31.25,FORWARD,,0,0,790.34428,757.73852,0.11304000000006909,0.1130399999999554,0.002317320000000251,-4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,64.90083092478771,70.93257030515721,70.8618763146675,64.6497275248515,65.27477162294055,69.76316833684295,62.37070859274364,69.18124745143834,0.19679090893169598,0.19698946340925058,0.19679090893169598,0.1968453287879216,0.18194552132905328,0.18194552132905328,0.19676391553124997,0.19670967081104007,69.76316833684295,70.93257030515721
8444,270.208,0.032,31.25,FORWARD,,0,0,790.45104,757.84528,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,67.63275005350832,66.49283002992708,65.4195948598741,64.15411704290761,64.38480805327369,66.09011132146475,66.1209767388324,60.66129935871351,0.1971861213676378,0.19686273864497886,0.19686273864497886,0.1968496812521859,0.18201104868354723,0.18201104868354723,0.1969328648485405,0.19691561579451022,66.1209767388324,66.49283002992708
8445,270.24,0.032,31.25,FORWARD,,0,0,790.56408,757.95832,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,64.81072521229866,66.2421881344956,70.9513819783631,69.12509735617893,69.18232906895946,70.3269798387349,66.02201275042802,68.8658917727939,0.19680553724686747,0.19699364311759357,0.19680553724686747,0.1968386452508563,0.18194862816697427,0.18194862816697427,0.1967377621656837,0.19670879819924586,70.3269798387349,70.9513819783631
8446,270.272,0.032,31.25,FORWARD,,0,0,790.67084,758.06508,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,67.43379778193608,70.70294184326673,68.593828293562,69.74504286838956,69.97527515569699,74.99583889294534,71.71753085680477,65.1595212450693,0.19697746361412033,0.19687196738804497,0.19687196738804497,0.19684697578515348,0.18201496223226668,0.18201496223226668,0.19652118911385263,0.1967203225219188,74.99583889294534,70.70294184326673
8447,270.30400000000003,0.032,31.25,FORWARD,,0,0,790.78388,758.17812,0.1130399999999554,0.11304000000006909,0.002317320000000251,4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,70.61165588918364,68.20706308002929,68.94505468707163,65.1054360447678,68.56913503650233,65.62015180540128,63.83679263832536,68.97206211787378,0.19680061235293067,0.19672455697779667,0.19672455697779667,0.1968163710833143,0.18194135487795005,0.18194135487795005,0.19695609647387055,0.19680186513902745,65.62015180540128,68.94505468707163
8448,270.336,0.032,31.25,FORWARD,,0,0,790.89064,758.28488,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,63.548342068427075,63.664207988757305,64.6509729800345,71.82879767114856,70.29094020745818,63.74580097814015,69.62472021419246,65.6144296611787,0.19695636190536525,0.1970522009294431,0.19695636190536525,0.19685136878882703,0.18201976841972842,0.18201976841972842,0.19677033768537683,0.1970010534994613,69.62472021419246,64.6509729800345
8449,270.368,0.032,31.25,FORWARD,,0,0,791.00368,758.39792,0.11304000000006909,0.1130399999999554,0.002317320000000251,-4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,66.95742592572421,65.19853504762101,67.46199013208928,69.56711834802343,68.12431059203348,67.59426633082973,70.32111985939302,64.83304877625076,0.19699260760071102,0.19689406471535947,0.19689406471535947,0.19686204277046015,0.18196786452468486,0.18196786452468486,0.19673803399089732,0.1968706596374275,70.32111985939302,67.46199013208928
8450,270.4,0.032,31.25,FORWARD,,0,0,791.11044,758.50468,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,65.61284377652873,64.58259265216344,66.77744721818253,65.67902263865113,69.76153818377676,67.72693345986389,67.59028539785236,64.00277421610383,0.19703112131321784,0.1969564354693505,0.1969564354693505,0.19688564094518274,0.18204279446570207,0.18204279446570207,0.19685836978579732,0.1969024133370472,67.72693345986389,66.77744721818253
8451,270.432,0.032,31.25,FORWARD,,0,0,791.22348,758.61772,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,67.46807792369415,65.52087794526884,59.22912667047316,64.75458251048335,65.10732493133244,64.29040423050554,66.23671685769466,63.186305693478516,0.1970689946089451,0.19687037724475054,0.19687037724475054,0.1968818250200747,0.18198473492182665,0.18198473492182665,0.19692749604419874,0.19696070146249975,66.23671685769466,65.52087794526884
8452,270.464,0.032,31.25,FORWARD,,0,0,791.33024,758.72448,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,66.91268566564766,67.11138624776423,72.26336020926938,67.1528547019289,67.8463444095946,68.7360697758743,71.72091568329142,69.50940561913036,0.19677568675106574,0.19689614006922046,0.19677568675106574,0.19685529045282246,0.18203362370888626,0.18203362370888626,0.1966731020557067,0.1966479398340427,71.72091568329142,72.26336020926938
8453,270.496,0.032,31.25,FORWARD,,0,0,791.44328,758.83752,0.1130399999999554,0.11304000000006909,0.002317320000000251,4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,64.25581391509728,64.4350791527299,69.17531722326444,61.07691575006168,67.68950405150737,69.9072147781572,62.580873732025346,69.19432584658773,0.19679030226785849,0.19701938363186805,0.19679030226785849,0.19683904340658148,0.18196622079907449,0.18196622079907449,0.1967572336894898,0.19679118401552242,69.9072147781572,69.17531722326444
8454,270.528,0.032,31.25,FORWARD,,0,0,791.55004,758.94428,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,72.43375876432393,73.86774394241529,70.89839491645675,63.06210955826947,64.95178757591661,71.55981667974912,67.17701767825646,66.48987282699002,0.19691575296945116,0.19664003560419396,0.19664003560419396,0.19678929145598462,0.1819996739170054,0.1819996739170054,0.19668057490987492,0.19657351773704618,71.55981667974912,73.86774394241529
8455,270.56,0.032,31.25,FORWARD,,0,0,791.66308,759.05732,0.11304000000006909,0.1130399999999554,0.002317320000000251,-4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,67.26699459214315,72.09056119285849,66.92286933455301,59.55585513639636,74.63098395745494,66.94127390601479,70.30117533510045,65.57625354546114,0.196958132770108,0.1968797048406965,0.1968797048406965,0.1968118948021626,0.18194852569952813,0.18194852569952813,0.19673895915193626,0.19665595541341724,70.30117533510045,72.09056119285849
8456,270.592,0.032,31.25,FORWARD,,0,0,791.76984,759.16408,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,71.95223627380417,70.16308312399563,65.11541495339678,65.61701774199432,63.192332292060904,63.93427621188213,66.46171237701667,66.16031442179563,0.19693104010250462,0.1966623718525335,0.1966623718525335,0.19677451406475532,0.18198725392706155,0.18198725392706155,0.19691705924032393,0.19674536479649438,66.46171237701667,70.16308312399563
8457,270.624,0.032,31.25,FORWARD,,0,0,791.88288,759.27712,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,68.06097022248758,68.63701634721139,62.78602092985488,64.64795699564556,67.13156868846474,62.4130774214809,68.51925641178502,66.05745080345777,0.19693581160823806,0.19684287491643737,0.19684287491643737,0.19679160427767584,0.18193288910345776,0.18193288910345776,0.1968216165238674,0.19681615402686276,68.51925641178502,68.63701634721139
8458,270.656,0.032,31.25,FORWARD,,0,0,791.98964,759.38388,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,64.19805164744889,71.81149134694157,66.81630147956345,64.06949280995664,62.95759333465318,64.5148761199534,66.18003771351006,69.97690777122345,0.19675400086022157,0.19702206303393183,0.19675400086022157,0.19678220342331226,0.1819857521989456,0.1819857521989456,0.19693012520371903,0.19666890054787137,66.18003771351006,71.81149134694157
8459,270.688,0.032,31.25,FORWARD,,0,0,792.10268,759.49692,0.1130399999999554,0.11304000000006909,0.002317320000000251,4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,69.21609526306814,72.79835045303645,71.76475082714386,66.17036085734897,64.95889528294914,70.27982455997831,71.50241234614191,63.92270974524612,0.19703483524130938,0.19678929245605886,0.19678929245605886,0.1967839756814989,0.18192452446451285,0.18192452446451285,0.196683237708553,0.19662312339207105,71.50241234614191,72.79835045303645
8460,270.72,0.032,31.25,FORWARD,,0,0,792.20944,759.60368,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,65.05793617675353,63.277793830778414,64.76974571364246,71.28496385575373,67.34438360577124,64.01554468658385,67.43468153948584,65.62143150948157,0.1969560371125973,0.1969821758121135,0.1969560371125973,0.19682699103927354,0.18200511302568692,0.18200511302568692,0.19687192639343207,0.19699554402207226,67.43468153948584,64.76974571364246
8461,270.752,0.032,31.25,FORWARD,,0,0,792.32248,759.71672,0.11304000000006909,0.1130399999999554,0.002317320000000251,-4.4818849486406324e-14,3.4375000000000004,3.4375000000000004,65.76333360982117,69.2276033840438,68.07641541175946,68.23377450314906,67.59426536147612,68.08736967597696,72.20327912560545,70.38355614852452,0.19673513777631357,0.19694945473977882,0.19673513777631357,0.19680402772353356,0.18193419782443923,0.18193419782443923,0.1966507267983728,0.1967887586320878,72.20327912560545,69.2276033840438
8462,270.784,0.032,31.25,FORWARD,,0,0,792.42924,759.82348,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,65.38802899391251,70.33898892748995,64.6976278485788,68.18192126070862,70.05428461409227,64.7927649954351,66.28175687810737,69.67321924828643,0.19676808797432266,0.19696686388944254,0.19676808797432266,0.19679504278623083,0.1819887447858924,0.1819887447858924,0.19692540678543935,0.19673720510346118,66.28175687810737,70.33898892748995
8463,270.81600000000003,0.032,31.25,FORWARD,,0,0,792.54228,759.93652,0.1130399999999554,0.1130399999999554,0.0023173199999990857,0.0,3.4375000000000004,3.4375000000000004,68.50338048617353,71.70428814519468,64.1375421754411,68.6121640364833,66.50635689980936,66.7557145632453,65.49044115368388,66.95935327119831,0.19689397531212705,0.19682235295596365,0.19682235295596365,0.19680187032866403,0.18193147923471822,0.18193147923471822,0.19690342144359946,0.1966738733526399,66.7557145632453,71.70428814519468
8464,270.848,0.032,31.25,FORWARD,,0,0,792.64904,760.04328,0.1067600000000084,0.1067600000000084,0.0021885800000001725,0.0,3.4375000000000004,3.4375000000000004,68.77479729176451,68.43723429015938,62.09400785273143,66.62841200332862,68.17290103505032,68.39270463694548,67.50864542605389,66.90644738035354,0.19689642944280586,0.19680976282093868,0.19680976282093868,0.19680384345173269,0.18199187611766235,0.18199187611766235,0.1968274868454542,0.19682542126095454,68.39270463694548,68.43723429015938
